mbpp_id,pass@1,pass@5,pass@10,difficulty
824,1.0,1.0,1.0,Easy
659,0.0,0.0,0.0,Hard
685,0.3333333333333335,0.9292929292929292,1.0,Medium
910,0.0,0.0,0.0,Hard
963,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
844,0.0,0.0,0.0,Hard
959,0.0,0.0,0.0,Hard
634,0.5833333333333334,0.9987373737373736,1.0,Medium
646,0.0,0.0,0.0,Hard
738,0.0,0.0,0.0,Hard
752,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
630,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
939,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
869,0.5,0.9924242424242424,1.0,Medium
612,0.0,0.0,0.0,Hard
838,0.0,0.0,0.0,Hard
795,0.2500000000000001,0.8409090909090909,1.0,Hard
905,0.2500000000000001,0.8409090909090909,1.0,Hard
778,0.3333333333333335,0.9292929292929292,1.0,Medium
806,0.4166666666666667,0.9734848484848484,1.0,Medium
696,0.0,0.0,0.0,Hard
765,0.0,0.0,0.0,Hard
667,0.5,0.9924242424242424,1.0,Medium
753,0.5833333333333334,0.9987373737373736,1.0,Medium
802,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
635,0.75,1.0,1.0,Easy
658,0.75,1.0,1.0,Easy
957,0.0,0.0,0.0,Hard
615,0.4166666666666667,0.9734848484848484,1.0,Medium
792,0.8333333333333333,1.0,1.0,Easy
934,0.0,0.0,0.0,Hard
974,0.5833333333333334,0.9987373737373736,1.0,Medium
893,0.0,0.0,0.0,Hard
880,0.0,0.0,0.0,Hard
960,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
961,0.8333333333333333,1.0,1.0,Easy
936,0.0,0.0,0.0,Hard
832,0.4166666666666667,0.9734848484848484,1.0,Medium
853,0.0,0.0,0.0,Hard
714,0.0,0.0,0.0,Hard
724,0.8333333333333333,1.0,1.0,Easy
650,0.2500000000000001,0.8409090909090909,1.0,Hard
873,0.0,0.0,0.0,Hard
947,0.8333333333333333,1.0,1.0,Easy
954,0.5,0.9924242424242424,1.0,Medium
784,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
747,0.3333333333333335,0.9292929292929292,1.0,Medium
951,0.0,0.0,0.0,Hard
809,0.4166666666666667,0.9734848484848484,1.0,Medium
601,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
828,0.9166666666666666,1.0,1.0,Easy
926,0.0,0.0,0.0,Hard
629,0.0,0.0,0.0,Hard
642,0.0,0.0,0.0,Hard
840,0.0,0.0,0.0,Hard
725,0.9166666666666666,1.0,1.0,Easy
699,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
780,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
920,0.0,0.0,0.0,Hard
759,0.5833333333333334,0.9987373737373736,1.0,Medium
614,1.0,1.0,1.0,Easy
797,0.3333333333333335,0.9292929292929292,1.0,Medium
695,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
825,0.9166666666666666,1.0,1.0,Easy
739,0.2500000000000001,0.8409090909090909,1.0,Hard
783,0.3333333333333335,0.9292929292929292,1.0,Medium
912,0.0,0.0,0.0,Hard
834,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
881,0.0,0.0,0.0,Hard
876,0.5833333333333334,0.9987373737373736,1.0,Medium
666,1.0,1.0,1.0,Easy
846,0.6666666666666666,1.0,1.0,Medium
967,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
874,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
694,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
845,0.6666666666666666,1.0,1.0,Medium
831,0.5833333333333334,0.9987373737373736,1.0,Medium
837,0.5,0.9924242424242424,1.0,Medium
746,0.0,0.0,0.0,Hard
607,0.5,0.9924242424242424,1.0,Medium
843,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
772,0.3333333333333335,0.9292929292929292,1.0,Medium
735,0.0,0.0,0.0,Hard
745,0.5,0.9924242424242424,1.0,Medium
769,0.0,0.0,0.0,Hard
660,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
757,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
621,0.4166666666666667,0.9734848484848484,1.0,Medium
900,0.2500000000000001,0.8409090909090909,1.0,Hard
867,0.0,0.0,0.0,Hard
819,0.0,0.0,0.0,Hard
914,0.0,0.0,0.0,Hard
897,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
721,0.0,0.0,0.0,Hard
689,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
915,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
644,0.4166666666666667,0.9734848484848484,1.0,Medium
693,1.0,1.0,1.0,Easy
669,0.5833333333333334,0.9987373737373736,1.0,Medium
702,0.0,0.0,0.0,Hard
916,0.0,0.0,0.0,Hard
743,0.0,0.0,0.0,Hard
965,0.5,0.9924242424242424,1.0,Medium
707,0.5833333333333334,0.9987373737373736,1.0,Medium
863,0.0,0.0,0.0,Hard
663,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
773,0.0,0.0,0.0,Hard
742,0.5833333333333334,0.9987373737373736,1.0,Medium
854,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
818,1.0,1.0,1.0,Easy
670,0.2500000000000001,0.8409090909090909,1.0,Hard
782,0.2500000000000001,0.8409090909090909,1.0,Hard
925,0.2500000000000001,0.8409090909090909,1.0,Hard
622,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
902,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
817,1.0,1.0,1.0,Easy
785,0.6666666666666666,1.0,1.0,Medium
851,0.0,0.0,0.0,Hard
917,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
801,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
680,0.3333333333333335,0.9292929292929292,1.0,Medium
790,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
928,0.4166666666666667,0.9734848484848484,1.0,Medium
