mbpp_id,pass@1,pass@5,pass@10,difficulty
768,0.3333333333333335,0.9292929292929292,1.0,Medium
668,0.0,0.0,0.0,Hard
805,0.6666666666666666,1.0,1.0,Medium
949,0.0,0.0,0.0,Hard
940,0.3333333333333335,0.9292929292929292,1.0,Medium
745,0.5,0.9924242424242424,1.0,Medium
763,0.0,0.0,0.0,Hard
735,0.0,0.0,0.0,Hard
797,0.3333333333333335,0.9292929292929292,1.0,Medium
611,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
832,0.4166666666666667,0.9734848484848484,1.0,Medium
794,0.4166666666666667,0.9734848484848484,1.0,Medium
690,0.5,0.9924242424242424,1.0,Medium
644,0.4166666666666667,0.9734848484848484,1.0,Medium
872,0.0,0.0,0.0,Hard
782,0.2500000000000001,0.8409090909090909,1.0,Hard
831,0.5833333333333334,0.9987373737373736,1.0,Medium
651,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
738,0.0,0.0,0.0,Hard
909,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
908,0.0,0.0,0.0,Hard
969,0.0,0.0,0.0,Hard
943,0.5833333333333334,0.9987373737373736,1.0,Medium
878,0.4166666666666667,0.9734848484848484,1.0,Medium
936,0.0,0.0,0.0,Hard
867,0.0,0.0,0.0,Hard
685,0.3333333333333335,0.9292929292929292,1.0,Medium
